,ID,Jahr,Monat,Gastro_Id,Umsatz in millionen, TMK,Jahr_Monat
1518,1749,2007,4,WZ08-55,101.8,14.649999999999999,2007-4
1519,1750,2007,4,WZ08-551,101.0,14.649999999999999,2007-4
1520,1751,2007,4,WZ08-552,103.0,14.649999999999999,2007-4
1521,1752,2007,4,WZ08-553,118.0,14.649999999999999,2007-4
1522,1753,2007,4,WZ08-559,122.7,14.649999999999999,2007-4
1523,1754,2007,4,WZ08-56,114.2,14.649999999999999,2007-4
1524,1755,2007,4,WZ08-561,117.4,14.649999999999999,2007-4
1525,1756,2007,4,WZ08-562,89.2,14.649999999999999,2007-4
1526,1757,2007,4,WZ08-563,139.5,14.649999999999999,2007-4
1527,1758,2007,4,WZ08-561-01,120.4,14.649999999999999,2007-4
1528,1759,2007,4,WZ08-55-01,109.2,14.649999999999999,2007-4
1529,1760,2007,5,WZ08-55,115.7,15.3,2007-5
1530,1761,2007,5,WZ08-551,115.2,15.3,2007-5
1531,1762,2007,5,WZ08-552,121.7,15.3,2007-5
1532,1763,2007,5,WZ08-553,104.2,15.3,2007-5
1533,1764,2007,5,WZ08-559,130.4,15.3,2007-5
1534,1765,2007,5,WZ08-56,118.5,15.3,2007-5
1535,1766,2007,5,WZ08-561,120.9,15.3,2007-5
1536,1767,2007,5,WZ08-562,96.3,15.3,2007-5
1537,1768,2007,5,WZ08-563,143.7,15.3,2007-5
1538,1769,2007,5,WZ08-561-01,123.9,15.3,2007-5
1539,1770,2007,5,WZ08-55-01,117.5,15.3,2007-5
1540,1771,2007,6,WZ08-55,113.1,19.35,2007-6
1541,1772,2007,6,WZ08-551,111.6,19.35,2007-6
1542,1773,2007,6,WZ08-552,133.7,19.35,2007-6
1543,1774,2007,6,WZ08-553,115.7,19.35,2007-6
1544,1775,2007,6,WZ08-559,130.3,19.35,2007-6
1545,1776,2007,6,WZ08-56,117.3,19.35,2007-6
1546,1777,2007,6,WZ08-561,119.4,19.35,2007-6
1547,1778,2007,6,WZ08-562,98.6,19.35,2007-6
1548,1779,2007,6,WZ08-563,138.6,19.35,2007-6
1549,1780,2007,6,WZ08-561-01,122.0,19.35,2007-6
1550,1781,2007,6,WZ08-55-01,115.7,19.35,2007-6
1551,1782,2007,7,WZ08-55,112.2,17.4,2007-7
1552,1783,2007,7,WZ08-551,109.5,17.4,2007-7
1553,1784,2007,7,WZ08-552,148.0,17.4,2007-7
1554,1785,2007,7,WZ08-553,142.3,17.4,2007-7
1555,1786,2007,7,WZ08-559,132.2,17.4,2007-7
1556,1787,2007,7,WZ08-56,119.2,17.4,2007-7
1557,1788,2007,7,WZ08-561,123.5,17.4,2007-7
1558,1789,2007,7,WZ08-562,95.5,17.4,2007-7
1559,1790,2007,7,WZ08-563,135.6,17.4,2007-7
1560,1791,2007,7,WZ08-561-01,125.1,17.4,2007-7
1561,1792,2007,7,WZ08-55-01,116.4,17.4,2007-7
1562,1793,2007,8,WZ08-55,114.6,18.1,2007-8
1563,1794,2007,8,WZ08-551,111.7,18.1,2007-8
1564,1795,2007,8,WZ08-552,150.8,18.1,2007-8
1565,1796,2007,8,WZ08-553,157.3,18.1,2007-8
1566,1797,2007,8,WZ08-559,119.4,18.1,2007-8
1567,1798,2007,8,WZ08-56,118.2,18.1,2007-8
1568,1799,2007,8,WZ08-561,122.2,18.1,2007-8
1569,1800,2007,8,WZ08-562,90.9,18.1,2007-8
1570,1801,2007,8,WZ08-563,142.7,18.1,2007-8
1571,1802,2007,8,WZ08-561-01,125.0,18.1,2007-8
1572,1803,2007,8,WZ08-55-01,116.8,18.1,2007-8
1573,1804,2007,9,WZ08-55,124.6,13.850000000000001,2007-9
1574,1805,2007,9,WZ08-551,124.3,13.850000000000001,2007-9
1575,1806,2007,9,WZ08-552,131.8,13.850000000000001,2007-9
1576,1807,2007,9,WZ08-553,109.4,13.850000000000001,2007-9
1577,1808,2007,9,WZ08-559,110.5,13.850000000000001,2007-9
1578,1809,2007,9,WZ08-56,116.4,13.850000000000001,2007-9
1579,1810,2007,9,WZ08-561,118.1,13.850000000000001,2007-9
1580,1811,2007,9,WZ08-562,99.6,13.850000000000001,2007-9
1581,1812,2007,9,WZ08-563,135.6,13.850000000000001,2007-9
1582,1813,2007,9,WZ08-561-01,120.5,13.850000000000001,2007-9
1583,1814,2007,9,WZ08-55-01,119.8,13.850000000000001,2007-9
1584,1815,2007,10,WZ08-55,120.8,11.4,2007-10
1585,1816,2007,10,WZ08-551,121.2,11.4,2007-10
1586,1817,2007,10,WZ08-552,119.1,11.4,2007-10
1587,1818,2007,10,WZ08-553,80.0,11.4,2007-10
1588,1819,2007,10,WZ08-559,132.4,11.4,2007-10
1589,1820,2007,10,WZ08-56,115.6,11.4,2007-10
1590,1821,2007,10,WZ08-561,116.2,11.4,2007-10
1591,1822,2007,10,WZ08-562,99.7,11.4,2007-10
1592,1823,2007,10,WZ08-563,141.0,11.4,2007-10
1593,1824,2007,10,WZ08-561-01,119.6,11.4,2007-10
1594,1825,2007,10,WZ08-55-01,117.9,11.4,2007-10
1595,1826,2007,11,WZ08-55,94.7,3.8499999999999996,2007-11
1596,1827,2007,11,WZ08-551,96.1,3.8499999999999996,2007-11
1597,1828,2007,11,WZ08-552,77.1,3.8499999999999996,2007-11
1598,1829,2007,11,WZ08-553,33.0,3.8499999999999996,2007-11
1599,1830,2007,11,WZ08-559,124.2,3.8499999999999996,2007-11
1600,1831,2007,11,WZ08-56,107.6,3.8499999999999996,2007-11
1601,1832,2007,11,WZ08-561,106.6,3.8499999999999996,2007-11
1602,1833,2007,11,WZ08-562,98.8,3.8499999999999996,2007-11
1603,1834,2007,11,WZ08-563,130.5,3.8499999999999996,2007-11
1604,1835,2007,11,WZ08-561-01,109.9,3.8499999999999996,2007-11
1605,1836,2007,11,WZ08-55-01,102.4,3.8499999999999996,2007-11
1606,1837,2007,12,WZ08-55,98.1,1.3,2007-12
1607,1838,2007,12,WZ08-551,100.4,1.3,2007-12
1608,1839,2007,12,WZ08-552,67.8,1.3,2007-12
1609,1840,2007,12,WZ08-553,31.1,1.3,2007-12
1610,1841,2007,12,WZ08-559,127.9,1.3,2007-12
1611,1842,2007,12,WZ08-56,120.1,1.3,2007-12
1612,1843,2007,12,WZ08-561,121.9,1.3,2007-12
1613,1844,2007,12,WZ08-562,94.6,1.3,2007-12
1614,1845,2007,12,WZ08-563,156.0,1.3,2007-12
1615,1846,2007,12,WZ08-561-01,126.5,1.3,2007-12
1616,1847,2007,12,WZ08-55-01,111.3,1.3,2007-12
1617,1848,2008,1,WZ08-55,81.4,5.2,2008-1
1618,1849,2008,1,WZ08-551,81.1,5.2,2008-1
1619,1850,2008,1,WZ08-552,70.2,5.2,2008-1
1620,1851,2008,1,WZ08-553,111.3,5.2,2008-1
1621,1852,2008,1,WZ08-559,100.8,5.2,2008-1
1622,1853,2008,1,WZ08-56,96.4,5.2,2008-1
1623,1854,2008,1,WZ08-561,95.7,5.2,2008-1
1624,1855,2008,1,WZ08-562,88.6,5.2,2008-1
1625,1856,2008,1,WZ08-563,116.1,5.2,2008-1
1626,1857,2008,1,WZ08-561-01,98.4,5.2,2008-1
1627,1858,2008,1,WZ08-55-01,90.4,5.2,2008-1
1628,1859,2008,2,WZ08-55,86.7,4.9,2008-2
1629,1860,2008,2,WZ08-551,87.1,4.9,2008-2
1630,1861,2008,2,WZ08-552,75.9,4.9,2008-2
1631,1862,2008,2,WZ08-553,81.2,4.9,2008-2
1632,1863,2008,2,WZ08-559,96.1,4.9,2008-2
1633,1864,2008,2,WZ08-56,99.1,4.9,2008-2
1634,1865,2008,2,WZ08-561,98.0,4.9,2008-2
1635,1866,2008,2,WZ08-562,90.0,4.9,2008-2
1636,1867,2008,2,WZ08-563,123.3,4.9,2008-2
1637,1868,2008,2,WZ08-561-01,101.5,4.9,2008-2
1638,1869,2008,2,WZ08-55-01,94.1,4.9,2008-2
1639,1870,2008,3,WZ08-55,91.0,6.0,2008-3
1640,1871,2008,3,WZ08-551,90.2,6.0,2008-3
1641,1872,2008,3,WZ08-552,89.3,6.0,2008-3
1642,1873,2008,3,WZ08-553,126.3,6.0,2008-3
1643,1874,2008,3,WZ08-559,89.7,6.0,2008-3
1644,1875,2008,3,WZ08-56,104.9,6.0,2008-3
1645,1876,2008,3,WZ08-561,106.1,6.0,2008-3
1646,1877,2008,3,WZ08-562,89.0,6.0,2008-3
1647,1878,2008,3,WZ08-563,126.4,6.0,2008-3
1648,1879,2008,3,WZ08-561-01,108.8,6.0,2008-3
1649,1880,2008,3,WZ08-55-01,99.4,6.0,2008-3
1650,1881,2008,4,WZ08-55,102.3,9.4,2008-4
1651,1882,2008,4,WZ08-551,101.5,9.4,2008-4
1652,1883,2008,4,WZ08-552,97.6,9.4,2008-4
1653,1884,2008,4,WZ08-553,143.0,9.4,2008-4
1654,1885,2008,4,WZ08-559,107.7,9.4,2008-4
1655,1886,2008,4,WZ08-56,107.0,9.4,2008-4
1656,1887,2008,4,WZ08-561,106.1,9.4,2008-4
1657,1888,2008,4,WZ08-562,99.1,9.4,2008-4
1658,1889,2008,4,WZ08-563,126.6,9.4,2008-4
1659,1890,2008,4,WZ08-561-01,108.9,9.4,2008-4
1660,1891,2008,4,WZ08-55-01,105.3,9.4,2008-4
1661,1892,2008,5,WZ08-55,118.6,17.6,2008-5
1662,1893,2008,5,WZ08-551,117.3,17.6,2008-5
1663,1894,2008,5,WZ08-552,129.5,17.6,2008-5
1664,1895,2008,5,WZ08-553,150.8,17.6,2008-5
1665,1896,2008,5,WZ08-559,99.1,17.6,2008-5
1666,1897,2008,5,WZ08-56,118.1,17.6,2008-5
1667,1898,2008,5,WZ08-561,121.4,17.6,2008-5
1668,1899,2008,5,WZ08-562,93.6,17.6,2008-5
1669,1900,2008,5,WZ08-563,142.8,17.6,2008-5
1670,1901,2008,5,WZ08-561-01,124.2,17.6,2008-5
1671,1902,2008,5,WZ08-55-01,118.5,17.6,2008-5
1672,1903,2008,6,WZ08-55,113.3,19.25,2008-6
1673,1904,2008,6,WZ08-551,112.0,19.25,2008-6
1674,1905,2008,6,WZ08-552,131.5,19.25,2008-6
1675,1906,2008,6,WZ08-553,121.2,19.25,2008-6
1676,1907,2008,6,WZ08-559,103.2,19.25,2008-6
1677,1908,2008,6,WZ08-56,112.2,19.25,2008-6
1678,1909,2008,6,WZ08-561,113.0,19.25,2008-6
1679,1910,2008,6,WZ08-562,102.1,19.25,2008-6
1680,1911,2008,6,WZ08-563,126.5,19.25,2008-6
1681,1912,2008,6,WZ08-561-01,114.8,19.25,2008-6
1682,1913,2008,6,WZ08-55-01,112.9,19.25,2008-6
1683,1914,2008,7,WZ08-55,111.2,19.2,2008-7
1684,1915,2008,7,WZ08-551,108.0,19.2,2008-7
1685,1916,2008,7,WZ08-552,147.7,19.2,2008-7
1686,1917,2008,7,WZ08-553,176.9,19.2,2008-7
1687,1918,2008,7,WZ08-559,106.4,19.2,2008-7
1688,1919,2008,7,WZ08-56,115.6,19.2,2008-7
1689,1920,2008,7,WZ08-561,119.9,19.2,2008-7
1690,1921,2008,7,WZ08-562,94.9,19.2,2008-7
1691,1922,2008,7,WZ08-563,128.0,19.2,2008-7
1692,1923,2008,7,WZ08-561-01,120.9,19.2,2008-7
1693,1924,2008,7,WZ08-55-01,114.0,19.2,2008-7
1694,1925,2008,8,WZ08-55,113.2,18.0,2008-8
1695,1926,2008,8,WZ08-551,109.9,18.0,2008-8
1696,1927,2008,8,WZ08-552,151.8,18.0,2008-8
1697,1928,2008,8,WZ08-553,181.3,18.0,2008-8
1698,1929,2008,8,WZ08-559,90.6,18.0,2008-8
1699,1930,2008,8,WZ08-56,116.6,18.0,2008-8
1700,1931,2008,8,WZ08-561,121.9,18.0,2008-8
1701,1932,2008,8,WZ08-562,88.2,18.0,2008-8
1702,1933,2008,8,WZ08-563,135.7,18.0,2008-8
1703,1934,2008,8,WZ08-561-01,123.7,18.0,2008-8
1704,1935,2008,8,WZ08-55-01,115.3,18.0,2008-8
1705,1936,2008,9,WZ08-55,123.5,12.1,2008-9
1706,1937,2008,9,WZ08-551,122.6,12.1,2008-9
1707,1938,2008,9,WZ08-552,133.5,12.1,2008-9
1708,1939,2008,9,WZ08-553,143.2,12.1,2008-9
1709,1940,2008,9,WZ08-559,87.1,12.1,2008-9
1710,1941,2008,9,WZ08-56,111.7,12.1,2008-9
1711,1942,2008,9,WZ08-561,112.3,12.1,2008-9
1712,1943,2008,9,WZ08-562,102.1,12.1,2008-9
1713,1944,2008,9,WZ08-563,126.4,12.1,2008-9
1714,1945,2008,9,WZ08-561-01,114.1,12.1,2008-9
1715,1946,2008,9,WZ08-55-01,116.7,12.1,2008-9
1716,1947,2008,10,WZ08-55,115.1,10.2,2008-10
1717,1948,2008,10,WZ08-551,115.0,10.2,2008-10
1718,1949,2008,10,WZ08-552,121.3,10.2,2008-10
1719,1950,2008,10,WZ08-553,90.4,10.2,2008-10
1720,1951,2008,10,WZ08-559,99.5,10.2,2008-10
1721,1952,2008,10,WZ08-56,111.7,10.2,2008-10
1722,1953,2008,10,WZ08-561,112.1,10.2,2008-10
1723,1954,2008,10,WZ08-562,98.5,10.2,2008-10
1724,1955,2008,10,WZ08-563,133.8,10.2,2008-10
1725,1956,2008,10,WZ08-561-01,114.9,10.2,2008-10
1726,1957,2008,10,WZ08-55-01,113.2,10.2,2008-10
1727,1958,2008,11,WZ08-55,91.3,7.05,2008-11
1728,1959,2008,11,WZ08-551,92.8,7.05,2008-11
1729,1960,2008,11,WZ08-552,75.9,7.05,2008-11
1730,1961,2008,11,WZ08-553,40.6,7.05,2008-11
1731,1962,2008,11,WZ08-559,96.8,7.05,2008-11
1732,1963,2008,11,WZ08-56,103.8,7.05,2008-11
1733,1964,2008,11,WZ08-561,102.8,7.05,2008-11
1734,1965,2008,11,WZ08-562,96.2,7.05,2008-11
1735,1966,2008,11,WZ08-563,124.3,7.05,2008-11
1736,1967,2008,11,WZ08-561-01,105.8,7.05,2008-11
1737,1968,2008,11,WZ08-55-01,98.8,7.05,2008-11
1738,1969,2008,12,WZ08-55,91.3,1.3,2008-12
1739,1970,2008,12,WZ08-551,93.2,1.3,2008-12
1740,1971,2008,12,WZ08-552,67.8,1.3,2008-12
1741,1972,2008,12,WZ08-553,40.2,1.3,2008-12
1742,1973,2008,12,WZ08-559,94.0,1.3,2008-12
1743,1974,2008,12,WZ08-56,113.8,1.3,2008-12
1744,1975,2008,12,WZ08-561,115.4,1.3,2008-12
1745,1976,2008,12,WZ08-562,92.5,1.3,2008-12
1746,1977,2008,12,WZ08-563,142.0,1.3,2008-12
1747,1978,2008,12,WZ08-561-01,119.1,1.3,2008-12
1748,1979,2008,12,WZ08-55-01,104.7,1.3,2008-12
1749,1980,2009,1,WZ08-55,71.5,-0.6,2009-1
1750,1981,2009,1,WZ08-551,70.6,-0.6,2009-1
1751,1982,2009,1,WZ08-552,66.2,-0.6,2009-1
1752,1983,2009,1,WZ08-553,120.3,-0.6,2009-1
1753,1984,2009,1,WZ08-559,105.9,-0.6,2009-1
1754,1985,2009,1,WZ08-56,88.3,-0.6,2009-1
1755,1986,2009,1,WZ08-561,88.2,-0.6,2009-1
1756,1987,2009,1,WZ08-562,80.6,-0.6,2009-1
1757,1988,2009,1,WZ08-563,106.7,-0.6,2009-1
1758,1989,2009,1,WZ08-561-01,90.4,-0.6,2009-1
1759,1990,2009,1,WZ08-55-01,82.1,-0.6,2009-1
1760,1991,2009,2,WZ08-55,74.3,2.0,2009-2
1761,1992,2009,2,WZ08-551,74.5,2.0,2009-2
1762,1993,2009,2,WZ08-552,70.1,2.0,2009-2
1763,1994,2009,2,WZ08-553,60.9,2.0,2009-2
1764,1995,2009,2,WZ08-559,95.4,2.0,2009-2
1765,1996,2009,2,WZ08-56,86.2,2.0,2009-2
1766,1997,2009,2,WZ08-561,85.5,2.0,2009-2
1767,1998,2009,2,WZ08-562,81.0,2.0,2009-2
1768,1999,2009,2,WZ08-563,105.1,2.0,2009-2
1769,2000,2009,2,WZ08-561-01,87.9,2.0,2009-2
1770,2001,2009,2,WZ08-55-01,81.8,2.0,2009-2
1771,2002,2009,3,WZ08-55,84.5,6.1,2009-3
1772,2003,2009,3,WZ08-551,84.5,6.1,2009-3
1773,2004,2009,3,WZ08-552,76.9,6.1,2009-3
1774,2005,2009,3,WZ08-553,104.5,6.1,2009-3
1775,2006,2009,3,WZ08-559,99.4,6.1,2009-3
1776,2007,2009,3,WZ08-56,95.3,6.1,2009-3
1777,2008,2009,3,WZ08-561,96.1,6.1,2009-3
1778,2009,2009,3,WZ08-562,88.6,6.1,2009-3
1779,2010,2009,3,WZ08-563,107.5,6.1,2009-3
1780,2011,2009,3,WZ08-561-01,97.5,6.1,2009-3
1781,2012,2009,3,WZ08-55-01,91.3,6.1,2009-3
1782,2013,2009,4,WZ08-55,87.9,14.55,2009-4
1783,2014,2009,4,WZ08-551,86.3,14.55,2009-4
1784,2015,2009,4,WZ08-552,96.0,14.55,2009-4
1785,2016,2009,4,WZ08-553,134.4,14.55,2009-4
1786,2017,2009,4,WZ08-559,104.6,14.55,2009-4
1787,2018,2009,4,WZ08-56,102.0,14.55,2009-4
1788,2019,2009,4,WZ08-561,104.9,14.55,2009-4
1789,2020,2009,4,WZ08-562,84.0,14.55,2009-4
1790,2021,2009,4,WZ08-563,115.8,14.55,2009-4
1791,2022,2009,4,WZ08-561-01,106.4,14.55,2009-4
1792,2023,2009,4,WZ08-55-01,96.8,14.55,2009-4
1793,2024,2009,5,WZ08-55,105.7,15.9,2009-5
1794,2025,2009,5,WZ08-551,104.7,15.9,2009-5
1795,2026,2009,5,WZ08-552,119.8,15.9,2009-5
1796,2027,2009,5,WZ08-553,123.3,15.9,2009-5
1797,2028,2009,5,WZ08-559,106.9,15.9,2009-5
1798,2029,2009,5,WZ08-56,110.7,15.9,2009-5
1799,2030,2009,5,WZ08-561,114.0,15.9,2009-5
1800,2031,2009,5,WZ08-562,90.3,15.9,2009-5
1801,2032,2009,5,WZ08-563,126.0,15.9,2009-5
1802,2033,2009,5,WZ08-561-01,115.6,15.9,2009-5
1803,2034,2009,5,WZ08-55-01,108.9,15.9,2009-5
1804,2035,2009,6,WZ08-55,102.4,17.45,2009-6
1805,2036,2009,6,WZ08-551,100.0,17.45,2009-6
1806,2037,2009,6,WZ08-552,128.9,17.45,2009-6
1807,2038,2009,6,WZ08-553,133.8,17.45,2009-6
1808,2039,2009,6,WZ08-559,108.1,17.45,2009-6
1809,2040,2009,6,WZ08-56,104.7,17.45,2009-6
1810,2041,2009,6,WZ08-561,107.2,17.45,2009-6
1811,2042,2009,6,WZ08-562,92.4,17.45,2009-6
1812,2043,2009,6,WZ08-563,112.6,17.45,2009-6
1813,2044,2009,6,WZ08-561-01,108.1,17.45,2009-6
1814,2045,2009,6,WZ08-55-01,103.8,17.45,2009-6
1815,2046,2009,7,WZ08-55,105.4,19.4,2009-7
1816,2047,2009,7,WZ08-551,101.0,19.4,2009-7
1817,2048,2009,7,WZ08-552,148.5,19.4,2009-7
1818,2049,2009,7,WZ08-553,189.2,19.4,2009-7
1819,2050,2009,7,WZ08-559,108.1,19.4,2009-7
1820,2051,2009,7,WZ08-56,110.6,19.4,2009-7
1821,2052,2009,7,WZ08-561,114.8,19.4,2009-7
1822,2053,2009,7,WZ08-562,91.3,19.4,2009-7
1823,2054,2009,7,WZ08-563,117.2,19.4,2009-7
1824,2055,2009,7,WZ08-561-01,115.4,19.4,2009-7
1825,2056,2009,7,WZ08-55-01,108.7,19.4,2009-7
1826,2057,2009,8,WZ08-55,108.0,20.8,2009-8
1827,2058,2009,8,WZ08-551,103.8,20.8,2009-8
1828,2059,2009,8,WZ08-552,151.0,20.8,2009-8
1829,2060,2009,8,WZ08-553,195.9,20.8,2009-8
1830,2061,2009,8,WZ08-559,94.3,20.8,2009-8
1831,2062,2009,8,WZ08-56,111.4,20.8,2009-8
1832,2063,2009,8,WZ08-561,116.2,20.8,2009-8
1833,2064,2009,8,WZ08-562,85.1,20.8,2009-8
1834,2065,2009,8,WZ08-563,124.2,20.8,2009-8
1835,2066,2009,8,WZ08-561-01,117.4,20.8,2009-8
1836,2067,2009,8,WZ08-55-01,110.1,20.8,2009-8
1837,2068,2009,9,WZ08-55,113.2,16.700000000000003,2009-9
1838,2069,2009,9,WZ08-551,112.3,16.700000000000003,2009-9
1839,2070,2009,9,WZ08-552,130.6,16.700000000000003,2009-9
1840,2071,2009,9,WZ08-553,111.4,16.700000000000003,2009-9
1841,2072,2009,9,WZ08-559,99.3,16.700000000000003,2009-9
1842,2073,2009,9,WZ08-56,105.2,16.700000000000003,2009-9
1843,2074,2009,9,WZ08-561,106.9,16.700000000000003,2009-9
1844,2075,2009,9,WZ08-562,92.7,16.700000000000003,2009-9
1845,2076,2009,9,WZ08-563,118.7,16.700000000000003,2009-9
1846,2077,2009,9,WZ08-561-01,108.6,16.700000000000003,2009-9
1847,2078,2009,9,WZ08-55-01,108.1,16.700000000000003,2009-9
1848,2079,2009,10,WZ08-55,105.5,9.5,2009-10
1849,2080,2009,10,WZ08-551,105.0,9.5,2009-10
1850,2081,2009,10,WZ08-552,116.9,9.5,2009-10
1851,2082,2009,10,WZ08-553,87.0,9.5,2009-10
1852,2083,2009,10,WZ08-559,112.3,9.5,2009-10
1853,2084,2009,10,WZ08-56,103.2,9.5,2009-10
1854,2085,2009,10,WZ08-561,104.3,9.5,2009-10
1855,2086,2009,10,WZ08-562,91.7,9.5,2009-10
1856,2087,2009,10,WZ08-563,120.2,9.5,2009-10
1857,2088,2009,10,WZ08-561-01,106.5,9.5,2009-10
1858,2089,2009,10,WZ08-55-01,104.0,9.5,2009-10
1859,2090,2009,11,WZ08-55,85.0,8.75,2009-11
1860,2091,2009,11,WZ08-551,86.6,8.75,2009-11
1861,2092,2009,11,WZ08-552,68.2,8.75,2009-11
1862,2093,2009,11,WZ08-553,43.0,8.75,2009-11
1863,2094,2009,11,WZ08-559,109.6,8.75,2009-11
1864,2095,2009,11,WZ08-56,94.7,8.75,2009-11
1865,2096,2009,11,WZ08-561,94.3,8.75,2009-11
1866,2097,2009,11,WZ08-562,90.6,8.75,2009-11
1867,2098,2009,11,WZ08-563,109.8,8.75,2009-11
1868,2099,2009,11,WZ08-561-01,96.4,8.75,2009-11
1869,2100,2009,11,WZ08-55-01,91.2,8.75,2009-11
1870,2101,2009,12,WZ08-55,87.6,3.2,2009-12
1871,2102,2009,12,WZ08-551,89.9,3.2,2009-12
1872,2103,2009,12,WZ08-552,61.1,3.2,2009-12
1873,2104,2009,12,WZ08-553,51.5,3.2,2009-12
1874,2105,2009,12,WZ08-559,102.2,3.2,2009-12
1875,2106,2009,12,WZ08-56,106.5,3.2,2009-12
1876,2107,2009,12,WZ08-561,107.6,3.2,2009-12
1877,2108,2009,12,WZ08-562,90.8,3.2,2009-12
1878,2109,2009,12,WZ08-563,130.7,3.2,2009-12
1879,2110,2009,12,WZ08-561-01,110.6,3.2,2009-12
1880,2111,2009,12,WZ08-55-01,99.6,3.2,2009-12
1881,2112,2010,1,WZ08-55,69.3,-1.2,2010-1
1882,2113,2010,1,WZ08-551,68.9,-1.2,2010-1
1883,2114,2010,1,WZ08-552,59.0,-1.2,2010-1
1884,2115,2010,1,WZ08-553,103.4,-1.2,2010-1
1885,2116,2010,1,WZ08-559,94.2,-1.2,2010-1
1886,2117,2010,1,WZ08-56,83.6,-1.2,2010-1
1887,2118,2010,1,WZ08-561,83.3,-1.2,2010-1
1888,2119,2010,1,WZ08-562,79.8,-1.2,2010-1
1889,2120,2010,1,WZ08-563,96.8,-1.2,2010-1
1890,2121,2010,1,WZ08-561-01,84.8,-1.2,2010-1
1891,2122,2010,1,WZ08-55-01,78.1,-1.2,2010-1
1892,2123,2010,2,WZ08-55,73.1,1.9500000000000002,2010-2
1893,2124,2010,2,WZ08-551,73.7,1.9500000000000002,2010-2
1894,2125,2010,2,WZ08-552,65.2,1.9500000000000002,2010-2
1895,2126,2010,2,WZ08-553,56.1,1.9500000000000002,2010-2
1896,2127,2010,2,WZ08-559,88.9,1.9500000000000002,2010-2
1897,2128,2010,2,WZ08-56,83.7,1.9500000000000002,2010-2
1898,2129,2010,2,WZ08-561,82.4,1.9500000000000002,2010-2
1899,2130,2010,2,WZ08-562,82.7,1.9500000000000002,2010-2
1900,2131,2010,2,WZ08-563,97.0,1.9500000000000002,2010-2
1901,2132,2010,2,WZ08-561-01,84.0,1.9500000000000002,2010-2
1902,2133,2010,2,WZ08-55-01,79.7,1.9500000000000002,2010-2
1903,2134,2010,3,WZ08-55,83.0,6.6,2010-3
1904,2135,2010,3,WZ08-551,83.1,6.6,2010-3
1905,2136,2010,3,WZ08-552,75.3,6.6,2010-3
1906,2137,2010,3,WZ08-553,100.4,6.6,2010-3
1907,2138,2010,3,WZ08-559,96.5,6.6,2010-3
1908,2139,2010,3,WZ08-56,95.1,6.6,2010-3
1909,2140,2010,3,WZ08-561,95.0,6.6,2010-3
1910,2141,2010,3,WZ08-562,93.1,6.6,2010-3
1911,2142,2010,3,WZ08-563,100.7,6.6,2010-3
1912,2143,2010,3,WZ08-561-01,95.8,6.6,2010-3
1913,2144,2010,3,WZ08-55-01,90.4,6.6,2010-3
1914,2145,2010,4,WZ08-55,91.1,10.85,2010-4
1915,2146,2010,4,WZ08-551,90.5,10.85,2010-4
1916,2147,2010,4,WZ08-552,90.4,10.85,2010-4
1917,2148,2010,4,WZ08-553,121.2,10.85,2010-4
1918,2149,2010,4,WZ08-559,97.5,10.85,2010-4
1919,2150,2010,4,WZ08-56,98.2,10.85,2010-4
1920,2151,2010,4,WZ08-561,100.0,10.85,2010-4
1921,2152,2010,4,WZ08-562,86.7,10.85,2010-4
1922,2153,2010,4,WZ08-563,112.7,10.85,2010-4
1923,2154,2010,4,WZ08-561-01,101.5,10.85,2010-4
1924,2155,2010,4,WZ08-55-01,95.5,10.85,2010-4
1925,2156,2010,5,WZ08-55,101.7,11.6,2010-5
1926,2157,2010,5,WZ08-551,100.6,11.6,2010-5
1927,2158,2010,5,WZ08-552,114.2,11.6,2010-5
1928,2159,2010,5,WZ08-553,112.0,11.6,2010-5
1929,2160,2010,5,WZ08-559,101.8,11.6,2010-5
1930,2161,2010,5,WZ08-56,104.0,11.6,2010-5
1931,2162,2010,5,WZ08-561,106.5,11.6,2010-5
1932,2163,2010,5,WZ08-562,89.5,11.6,2010-5
1933,2164,2010,5,WZ08-563,120.5,11.6,2010-5
1934,2165,2010,5,WZ08-561-01,108.2,11.6,2010-5
1935,2166,2010,5,WZ08-55-01,103.1,11.6,2010-5
1936,2167,2010,6,WZ08-55,103.7,18.5,2010-6
1937,2168,2010,6,WZ08-551,102.0,18.5,2010-6
1938,2169,2010,6,WZ08-552,123.7,18.5,2010-6
1939,2170,2010,6,WZ08-553,122.0,18.5,2010-6
1940,2171,2010,6,WZ08-559,108.2,18.5,2010-6
1941,2172,2010,6,WZ08-56,102.7,18.5,2010-6
1942,2173,2010,6,WZ08-561,103.8,18.5,2010-6
1943,2174,2010,6,WZ08-562,96.3,18.5,2010-6
1944,2175,2010,6,WZ08-563,109.6,18.5,2010-6
1945,2176,2010,6,WZ08-561-01,104.6,18.5,2010-6
1946,2177,2010,6,WZ08-55-01,103.1,18.5,2010-6
1947,2178,2010,7,WZ08-55,108.0,22.0,2010-7
1948,2179,2010,7,WZ08-551,102.6,22.0,2010-7
1949,2180,2010,7,WZ08-552,163.2,22.0,2010-7
1950,2181,2010,7,WZ08-553,206.1,22.0,2010-7
1951,2182,2010,7,WZ08-559,101.8,22.0,2010-7
1952,2183,2010,7,WZ08-56,109.5,22.0,2010-7
1953,2184,2010,7,WZ08-561,114.0,22.0,2010-7
